-18.2052,6.47E-08
-18.2033,6.44E-08
-18.2014,6.34E-08
-18.1995,6.27E-08
-18.1975,6.29E-08
-18.1956,6.27E-08
-18.1937,6.31E-08
-18.1918,6.29E-08
-18.1899,6.36E-08
-18.188,6.37E-08
-18.1861,6.42E-08
-18.1842,6.39E-08
-18.1823,6.44E-08
-18.1804,6.61E-08
-18.1785,6.58E-08
-18.1766,6.53E-08
-18.1747,6.59E-08
-18.1727,6.48E-08
-18.1708,6.42E-08
-18.1689,6.40E-08
-18.167,6.41E-08
-18.1651,6.37E-08
-18.1632,6.34E-08
-18.1613,6.30E-08
-18.1594,6.32E-08
-18.1575,6.37E-08
-18.1556,6.39E-08
-18.1537,6.37E-08
-18.1518,6.42E-08
-18.1499,6.54E-08
-18.1479,6.55E-08
-18.146,6.50E-08
-18.1441,6.62E-08
-18.1422,6.64E-08
-18.1403,6.58E-08
-18.1384,6.57E-08
-18.1365,6.54E-08
-18.1346,6.51E-08
-18.1327,6.50E-08
-18.1308,6.41E-08
-18.1289,6.48E-08
-18.127,6.44E-08
-18.1251,6.50E-08
-18.1232,6.29E-08
-18.1212,6.25E-08
-18.1193,6.33E-08
-18.1174,6.25E-08
-18.1155,6.24E-08
-18.1136,6.42E-08
-18.1117,6.55E-08
-18.1098,6.42E-08
-18.1079,6.44E-08
-18.106,6.49E-08
-18.1041,6.43E-08
-18.1022,6.53E-08
-18.1003,6.53E-08
-18.0984,6.58E-08
-18.0964,6.56E-08
-18.0945,6.52E-08
-18.0926,6.60E-08
-18.0907,6.53E-08
-18.0888,6.49E-08
-18.0869,6.56E-08
-18.085,6.31E-08
-18.0831,6.59E-08
-18.0812,6.42E-08
-18.0793,6.46E-08
-18.0774,6.49E-08
-18.0755,6.44E-08
-18.0736,6.47E-08
-18.0716,6.48E-08
-18.0697,6.45E-08
-18.0678,6.46E-08
-18.0659,6.42E-08
-18.064,6.46E-08
-18.0621,6.51E-08
-18.0602,6.43E-08
-18.0583,6.45E-08
-18.0564,6.51E-08
-18.0545,6.49E-08
-18.0526,6.38E-08
-18.0507,6.43E-08
-18.0488,6.41E-08
-18.0468,6.40E-08
-18.0449,6.35E-08
-18.043,6.29E-08
-18.0411,6.39E-08
-18.0392,6.34E-08
-18.0373,6.36E-08
-18.0354,6.34E-08
-18.0335,6.28E-08
-18.0316,6.31E-08
-18.0297,6.23E-08
-18.0278,6.24E-08
-18.0259,6.33E-08
-18.024,6.27E-08
-18.022,6.27E-08
-18.0201,6.35E-08
-18.0182,6.38E-08
-18.0163,6.29E-08
-18.0144,6.35E-08
-18.0125,6.47E-08
-18.0106,6.48E-08
-18.0087,6.47E-08
-18.0068,6.43E-08
-18.0049,6.36E-08
-18.003,6.47E-08
-18.0011,6.39E-08
-17.9992,6.50E-08
-17.9973,6.55E-08
-17.9953,6.48E-08
-17.9934,6.50E-08
-17.9915,6.47E-08
-17.9896,6.43E-08
-17.9877,6.43E-08
-17.9858,6.40E-08
-17.9839,6.50E-08
-17.982,6.49E-08
-17.9801,6.55E-08
-17.9782,6.54E-08
-17.9763,6.54E-08
-17.9744,6.47E-08
-17.9725,6.54E-08
-17.9705,6.47E-08
-17.9686,6.51E-08
-17.9667,6.49E-08
-17.9648,6.56E-08
-17.9629,6.50E-08
-17.961,6.44E-08
-17.9591,6.43E-08
-17.9572,6.49E-08
-17.9553,6.49E-08
-17.9534,6.55E-08
-17.9515,6.50E-08
-17.9496,6.52E-08
-17.9477,6.45E-08
-17.9457,6.43E-08
-17.9438,6.50E-08
-17.9419,6.36E-08
-17.94,6.37E-08
-17.9381,6.47E-08
-17.9362,6.36E-08
-17.9343,6.43E-08
